1,input_ballistic.asc,Three-stage,rocket,ascent
0,0,20,,
time,psibdx,thtbdx,phibdx,alppx
phipx,alphax,betax,qqx,lonx
latx,alt,dvbe,dvbi,psivdx
thtvdx,SBII1,SBII2,SBII3,grndtrck
-10.7839,-2.77014e+06,-4.70463e+06,3.40625e+06,282784
195.5,180,-15.1194,-8.53774e-07,4.19381
180,-4.19753,1.53491e-09,-0.20629,-120.49
32.1222,62715.8,1840.91,1840.91,180
-10.9233,-2.7703e+06,-4.70492e+06,3.4054e+06,283679
196,180,-15.214,-0,4.14896
180,-4.15277,1.51723e-09,-0.204053,-120.49
32.1141,62540.2,1841.79,1841.79,180
-11.0626,-2.77047e+06,-4.70521e+06,3.40454e+06,284574
196.5,180,-15.3073,-1.20742e-06,4.10311
180,-4.107,1.49916e-09,-0.201763,-120.49
32.106,62362.4,1842.68,1842.68,180
-11.2017,-2.77064e+06,-4.70549e+06,3.40368e+06,285469
197,180,-15.3996,-8.53774e-07,4.05622
180,-4.06021,1.48064e-09,-0.199417,-120.49
32.098,62182.2,1843.59,1843.59,180
-11.3408,-2.77081e+06,-4.70577e+06,3.40282e+06,286363
197.5,180,-15.4906,-1.20742e-06,4.00828
180,-4.01237,1.46162e-09,-0.197014,-120.49
32.0899,61999.8,1844.51,1844.51,180
-11.4797,-2.77097e+06,-4.70606e+06,3.40195e+06,287258
198,180,-15.5805,-8.53774e-07,3.95926
180,-3.96344,1.44215e-09,-0.194552,-120.49
32.0818,61815.1,1845.43,1845.43,180
-11.6184,-2.77114e+06,-4.70633e+06,3.40109e+06,288153
198.5,180,-15.6691,-0,3.90912
180,-3.91341,1.42225e-09,-0.192028,-120.49
32.0738,61628.2,1846.37,1846.37,180
-11.757,-2.7713e+06,-4.70661e+06,3.40022e+06,289048
199,180,-15.7564,-0,3.85784
180,-3.86223,1.4019e-09,-0.189441,-120.49
32.0657,61438.9,1847.32,1847.32,180
-11.8955,-2.77146e+06,-4.70689e+06,3.39936e+06,289943
199.5,180,-15.8424,-0,3.80538
180,-3.80989,1.38109e-09,-0.186788,-120.49
32.0576,61247.4,1848.28,1848.28,180
-12.0339,-2.77162e+06,-4.70716e+06,3.39849e+06,290838
200,180,-15.927,-8.53774e-07,3.75172
180,-3.75633,1.35979e-09,-0.184067,-120.49
32.0495,61053.5,1849.25,1849.25,180
-12.1721,-2.77178e+06,-4.70743e+06,3.39762e+06,291733
200.5,180,-16.0103,-0,3.69681
180,-3.70155,1.33797e-09,-0.181275,-120.49
32.0415,60857.4,1850.24,1850.24,180
-12.3101,-2.77194e+06,-4.7077e+06,3.39675e+06,292629
201,180,-16.0922,-8.53774e-07,3.64063
180,-3.64549,1.31555e-09,-0.17841,-120.49
32.0334,60659.1,1851.23,1851.23,180
-12.4481,-2.7721e+06,-4.70797e+06,3.39588e+06,293524
201.5,180,-16.1726,-8.53774e-07,3.58314
180,-3.58812,1.29257e-09,-0.175469,-120.49
32.0253,60458.4,1852.24,1852.24,180
-12.5858,-2.77226e+06,-4.70824e+06,3.39501e+06,294419
202,180,-16.2515,-0,3.52429
180,-3.52942,1.26908e-09,-0.172449,-120.49
32.0173,60255.4,1853.25,1853.25,180
-12.7235,-2.77241e+06,-4.7085e+06,3.39413e+06,295314
202.5,180,-16.3289,-0,3.46406
180,-3.46933,1.24505e-09,-0.169348,-120.49
32.0092,60050.2,1854.28,1854.28,180
-12.861,-2.77257e+06,-4.70876e+06,3.39326e+06,296209
203,180,-16.4047,-0,3.4024
180,-3.40781,1.22046e-09,-0.166163,-120.49
32.0011,59842.7,1855.32,1855.32,180
-12.9983,-2.77272e+06,-4.70903e+06,3.39238e+06,297105
203.5,180,-16.4789,-0,3.33927
180,-3.34484,1.19531e-09,-0.16289,-120.49
31.993,59632.9,1856.36,1856.36,180
-13.1355,-2.77287e+06,-4.70928e+06,3.3915e+06,298000
204,180,-16.5515,-0,3.27462
180,-3.28035,1.16949e-09,-0.159527,-120.49
31.985,59420.8,1857.42,1857.42,180
-13.2725,-2.77303e+06,-4.70954e+06,3.39063e+06,298895
204.5,180,-16.6223,-0,3.20841
180,-3.21432,1.14307e-09,-0.15607,-120.49
31.9769,59206.5,1858.49,1858.49,180
-13.4094,-2.77318e+06,-4.7098e+06,3.38974e+06,299791
205,180,-16.6914,-1.20742e-06,3.1406
180,-3.14669,1.11603e-09,-0.152515,-120.49
31.9688,58989.8,1859.57,1859.57,180
-13.5461,-2.77333e+06,-4.71005e+06,3.38886e+06,300686
205.5,180,-16.7587,-1.20742e-06,3.07112
180,-3.07741,1.08838e-09,-0.14886,-120.49
31.9607,58770.9,1860.66,1860.66,180
-13.6827,-2.77347e+06,-4.7103e+06,3.38798e+06,301582
206,180,-16.8241,-0,2.99994
180,-3.00644,1.06005e-09,-0.145099,-120.49
31.9526,58549.7,1861.77,1861.77,180
-13.8191,-2.77362e+06,-4.71056e+06,3.3871e+06,302477
206.5,180,-16.8877,-8.53774e-07,2.927
180,-2.93371,1.03098e-09,-0.141231,-120.49
31.9446,58326.2,1862.88,1862.88,180
-13.9553,-2.77377e+06,-4.7108e+06,3.38621e+06,303373
207,180,-16.9492,-8.53774e-07,2.85224
180,-2.85919,1.00118e-09,-0.137249,-120.49
31.9365,58100.4,1864,1864,180
-14.0914,-2.77391e+06,-4.71105e+06,3.38532e+06,304268
207.5,180,-17.0088,-0,2.77561
180,-2.78282,9.70725e-10,-0.133151,-120.49
31.9284,57872.3,1865.13,1865.13,180
-14.2273,-2.77406e+06,-4.7113e+06,3.38444e+06,305164
208,180,-17.0663,-0,2.69705
180,-2.70452,9.39552e-10,-0.128931,-120.49
31.9203,57642,1866.28,1866.28,180
-14.3631,-2.7742e+06,-4.71154e+06,3.38355e+06,306060
208.5,180,-17.1216,-0,2.61648
180,-2.62426,9.07661e-10,-0.124586,-120.49
31.9123,57409.4,1867.43,1867.43,180
-14.4987,-2.77434e+06,-4.71178e+06,3.38266e+06,306955
209,180,-17.1747,-0,2.53386
180,-2.54195,8.74964e-10,-0.120111,-120.49
31.9042,57174.5,1868.6,1868.6,180
-14.6341,-2.77449e+06,-4.71202e+06,3.38177e+06,307851
209.5,180,-17.2256,-0,2.44911
180,-2.45755,8.41465e-10,-0.1155,-120.49
31.8961,56937.3,1869.77,1869.77,180
-14.7694,-2.77463e+06,-4.71226e+06,3.38087e+06,308747
210,180,-17.2741,-8.53774e-07,2.36215
180,-2.37097,8.07183e-10,-0.110748,-120.49
31.888,56697.8,1870.96,1870.96,180
-14.9045,-2.77476e+06,-4.7125e+06,3.37998e+06,309643
210.5,180,-17.3202,-0,2.27292
180,-2.28216,7.72063e-10,-0.105851,-120.49
31.8799,56456,1872.15,1872.15,180
-15.0394,-2.7749e+06,-4.71273e+06,3.37908e+06,310539
211,180,-17.3638,-0,2.18134
180,-2.19103,7.36079e-10,-0.100803,-120.49
31.8719,56212,1873.36,1873.36,180
-15.1741,-2.77504e+06,-4.71296e+06,3.37819e+06,311435
211.5,180,-17.4048,-8.53774e-07,2.08731
180,-2.09752,6.99214e-10,-0.0955972,-120.49
31.8638,55965.7,1874.57,1874.57,180
-15.3087,-2.77518e+06,-4.71319e+06,3.37729e+06,312330
212,180,-17.4433,-8.53774e-07,1.99076
180,-2.00155,6.61502e-10,-0.0902285,-120.49
31.8557,55717.1,1875.8,1875.8,180
-15.443,-2.77531e+06,-4.71342e+06,3.37639e+06,313226
212.5,180,-17.4789,-0,1.89159
180,-1.90302,6.22912e-10,-0.0846906,-120.49
31.8476,55466.2,1877.03,1877.03,180
-15.5773,-2.77544e+06,-4.71365e+06,3.37549e+06,314123
213,180,-17.5118,-0,1.7897
180,-1.80186,5.83368e-10,-0.0789767,-120.49
31.8395,55213,1878.28,1878.28,180
-15.7113,-2.77558e+06,-4.71388e+06,3.37459e+06,315019
213.5,180,-17.5418,-0,1.68498
180,-1.69798,5.42856e-10,-0.0730803,-120.49
31.8314,54957.6,1879.53,1879.53,180
-15.8451,-2.77571e+06,-4.7141e+06,3.37369e+06,315915
214,180,-17.5687,-8.53774e-07,1.5773
180,-1.59129,5.01396e-10,-0.0669942,-120.49
31.8234,54699.8,1880.8,1880.8,180
-15.9788,-2.77584e+06,-4.71432e+06,3.37278e+06,316811
214.5,180,-17.5926,-8.53774e-07,1.46655
180,-1.48168,4.58983e-10,-0.060711,-120.49
31.8153,54439.8,1882.07,1882.07,180
-16.1123,-2.77597e+06,-4.71454e+06,3.37188e+06,317707
215,180,-17.6133,-1.20742e-06,1.35257
180,-1.36907,4.1554e-10,-0.0542232,-120.49
31.8072,54177.5,1883.36,1883.36,180
-16.2456,-2.7761e+06,-4.71476e+06,3.37097e+06,318603
215.5,180,-17.6307,-8.53774e-07,1.23518
180,-1.25335,3.71133e-10,-0.0475227,-120.49
31.7991,53912.9,1884.65,1884.65,180
-16.3787,-2.77623e+06,-4.71498e+06,3.37006e+06,319500
216,180,-17.6447,-0,1.11417
180,-1.13442,3.25744e-10,-0.0406013,-120.49
31.791,53646,1885.95,1885.95,180
-16.5116,-2.77635e+06,-4.71519e+06,3.36915e+06,320396
216.5,180,-17.6552,-8.53774e-07,0.989255
180,-1.01215,2.79265e-10,-0.0334503,-120.49
31.7829,53376.9,1887.27,1887.27,180
-16.6444,-2.77648e+06,-4.71541e+06,3.36824e+06,321292
217,180,-17.662,-0,0.86004
180,-0.886448,2.31811e-10,-0.0260606,-120.49
31.7749,53105.5,1888.59,1888.59,180
-16.7769,-2.7766e+06,-4.71562e+06,3.36733e+06,322189
217.5,180,-17.6651,-0,0.725888
180,-0.757181,1.8342e-10,-0.0184228,-120.49
31.7668,52831.8,1889.92,1889.92,180
-16.9092,-2.77673e+06,-4.71583e+06,3.36642e+06,323085
218,180,-17.6643,-0,0.585633
180,-0.62423,1.34057e-10,-0.0105273,-120.49
31.7587,52555.8,1891.26,1891.26,180
-17.0414,-2.77685e+06,-4.71604e+06,3.3655e+06,323982
218.5,180,-17.6595,-0,0.436626
180,-0.487465,8.38564e-11,-0.00236366,-120.49
31.7506,52277.5,1892.61,1892.61,180
-17.1733,-2.77697e+06,-4.71624e+06,3.36459e+06,324878
219,180,-17.6505,-0,0.270148
180,-0.346753,3.29607e-11,0.00607861,-120.49
31.7425,51996.9,1893.97,1893.97,180
-17.3051,-2.77709e+06,-4.71645e+06,3.36367e+06,325775
219.5,-180,-17.6373,-8.53774e-07,0
-180,-0.201961,-1.83139e-11,0.0148107,-120.49
31.7344,51714.1,1895.34,1895.34,180
-17.4366,-2.77721e+06,-4.71665e+06,3.36276e+06,326672
220,-180,-17.6196,-0,0
-180,-0.0529364,-6.8957e-11,0.023844,-120.49
31.7263,51429,1896.71,1896.71,180
-17.568,-2.77733e+06,-4.71685e+06,3.36184e+06,327568
220.5,-180,-17.5992,-8.53774e-07,0
-5.48464e-08,0.0985477,-9.43354e-11,0.0208645,-120.49
31.7183,51141.6,1898.1,1898.1,180
-17.6991,-2.77745e+06,-4.71705e+06,3.36092e+06,328465
221,-180,-17.5831,-8.53774e-07,0.109689
-2.40582e-08,0.245663,-1.03153e-10,0.0111501,-120.49
31.7102,50851.9,1899.49,1899.49,180
-17.8301,-2.77756e+06,-4.71725e+06,3.35999e+06,329362
221.5,-180,-17.5719,-0,0.318861
-1.62242e-08,0.387609,-1.09758e-10,0.00106349,-120.49
31.7021,50560,1900.9,1900.9,180
-17.9608,-2.77768e+06,-4.71744e+06,3.35907e+06,330259
222,-180,-17.5658,-8.53774e-07,0.475364
-1.25558e-08,0.524198,-1.14872e-10,-0.00941265,-120.49
31.694,50265.8,1902.31,1902.31,180
-18.0913,-2.77779e+06,-4.71763e+06,3.35815e+06,331155
222.5,-180,-17.5651,-8.53774e-07,0.616668
-1.0387e-08,0.655234,-1.18784e-10,-0.0202966,-120.49
31.6859,49969.2,1903.73,1903.73,180
-18.2216,-2.7779e+06,-4.71783e+06,3.35722e+06,332052
223,-180,-17.5699,-8.53774e-07,0.748268
-8.9307e-09,0.780506,-1.21655e-10,-0.0316075,-120.49
31.6778,49670.5,1905.15,1905.15,180
-18.3517,-2.77802e+06,-4.71802e+06,3.3563e+06,332949
223.5,-180,-17.5805,-0,0.871849
-7.8741e-09,0.899796,-1.23654e-10,-0.0433656,-120.49
31.6697,49369.4,1906.59,1906.59,180
-18.4816,-2.77813e+06,-4.71821e+06,3.35537e+06,333846
224,-180,-17.597,-0,0.988018
-7.06318e-09,1.01287,-1.24857e-10,-0.0555921,-120.49
31.6616,49066.1,1908.03,1908.03,180
-18.6112,-2.77824e+06,-4.71839e+06,3.35444e+06,334743
224.5,-180,-17.6198,-0,1.09696
-6.41036e-09,1.1195,-1.25244e-10,-0.0683095,-120.49
31.6535,48760.5,1909.48,1909.48,180
-18.7406,-2.77834e+06,-4.71858e+06,3.35351e+06,335640
225,-180,-17.6491,-8.53774e-07,1.19867
-5.86874e-09,1.21942,-1.24895e-10,-0.0815413,-120.49
31.6454,48452.6,1910.93,1910.93,180
-18.8698,-2.77845e+06,-4.71876e+06,3.35258e+06,336537
225.5,-180,-17.6851,-0,1.29304
-5.40761e-09,1.31236,-1.23852e-10,-0.0953123,-120.49
31.6373,48142.4,1912.4,1912.4,180
-18.9988,-2.77856e+06,-4.71894e+06,3.35165e+06,337435
226,-180,-17.7282,-8.53774e-07,1.37987
-5.00679e-09,1.39807,-1.22159e-10,-0.109649,-120.49
31.6293,47830,1913.87,1913.87,180
-19.1275,-2.77866e+06,-4.71912e+06,3.35071e+06,338332
226.5,-180,-17.7786,-1.20742e-06,1.45894
-4.65122e-09,1.47623,-1.19827e-10,-0.124578,-120.49
31.6212,47515.3,1915.34,1915.34,180
-19.2561,-2.77877e+06,-4.7193e+06,3.34978e+06,339229
227,-180,-17.8365,-0,1.53
-4.32896e-09,1.54655,-1.16836e-10,-0.140135,-120.49
31.6131,47198.3,1916.83,1916.83,180
-19.3844,-2.77887e+06,-4.71947e+06,3.34884e+06,340126
227.5,-180,-17.9025,-8.53774e-07,1.59274
-4.03428e-09,1.6087,-1.13257e-10,-0.156392,-120.49
31.605,46879.1,1918.32,1918.32,180
-19.5124,-2.77898e+06,-4.71965e+06,3.34791e+06,341023
228,-180,-17.9767,-0,1.64683
-3.76086e-09,1.66231,-1.09099e-10,-0.173394,-120.49
31.5969,46557.6,1919.81,1919.81,180
-19.6403,-2.77908e+06,-4.71982e+06,3.34697e+06,341921
228.5,-180,-18.0596,-0,1.69188
-3.5045e-09,1.707,-1.04394e-10,-0.191186,-120.49
31.5888,46233.8,1921.32,1921.32,180
-19.7679,-2.77918e+06,-4.71999e+06,3.34603e+06,342818
229,-180,-18.1517,-0,1.72751
-3.2605e-09,1.74236,-9.9137e-11,-0.209811,-120.49
31.5807,45907.8,1922.82,1922.82,180
-19.8953,-2.77928e+06,-4.72016e+06,3.34509e+06,343715
229.5,-180,-18.2532,-8.53774e-07,1.7533
-3.02503e-09,1.76796,-9.33285e-11,-0.229318,-120.49
31.5726,45579.5,1924.33,1924.33,180
-20.0224,-2.77937e+06,-4.72033e+06,3.34414e+06,344613
230,-180,-18.3647,-0,1.76879
-2.79286e-09,1.78336,-8.69156e-11,-0.249758,-120.49
31.5645,45248.9,1925.85,1925.85,180
-20.1494,-2.77947e+06,-4.72049e+06,3.3432e+06,345510
230.5,-180,-18.4867,-0,1.77351
-2.56394e-09,1.78807,-8.00024e-11,-0.271187,-120.49
31.5564,44916.1,1927.37,1927.37,180
-20.2761,-2.77957e+06,-4.72065e+06,3.34226e+06,346408
231,-180,-18.6197,-8.53774e-07,1.76695
-2.33558e-09,1.78158,-7.26125e-11,-0.293663,-120.49
31.5483,44581,1928.89,1928.89,180
-20.4025,-2.77966e+06,-4.72082e+06,3.34131e+06,347305
231.5,-180,-18.7642,-8.53774e-07,1.74856
-2.10448e-09,1.76336,-6.47588e-11,-0.317248,-120.49
31.5402,44243.6,1930.42,1930.42,180
-20.5288,-2.77976e+06,-4.72098e+06,3.34036e+06,348203
232,-180,-18.9207,-8.53774e-07,1.71776
-1.86753e-09,1.73285,-5.64732e-11,-0.342009,-120.49
31.5321,43904,1931.95,1931.95,180
-20.6548,-2.77985e+06,-4.72113e+06,3.33942e+06,349100
232.5,-180,-19.0899,-0,1.67394
-1.62066e-09,1.68943,-4.77804e-11,-0.368017,-120.49
31.524,43562.1,1933.49,1933.49,180
-20.7806,-2.77994e+06,-4.72129e+06,3.33847e+06,349998
233,180,-19.2725,-8.53774e-07,1.61643
-1.35884e-09,1.63247,-3.87112e-11,-0.39535,-120.49
31.5159,43218,1935.02,1935.02,180
-20.9062,-2.78003e+06,-4.72144e+06,3.33752e+06,350895
233.5,180,-19.469,-0,1.54452
-1.07612e-09,1.5613,-2.93208e-11,-0.424088,-120.49
31.5078,42871.6,1936.56,1936.56,180
-21.0316,-2.78012e+06,-4.7216e+06,3.33656e+06,351793
234,180,-19.6803,-0,1.45742
-7.63268e-10,1.47519,-1.96498e-11,-0.454319,-120.49
31.4997,42523,1938.1,1938.1,180
-21.1568,-2.78021e+06,-4.72175e+06,3.33561e+06,352690
234.5,180,-19.9071,-8.53774e-07,1.3543
-4.08083e-10,1.37339,-9.78099e-12,-0.486138,-120.49
31.4916,42172.1,1939.63,1939.63,180
-21.2818,-2.7803e+06,-4.7219e+06,3.33466e+06,353588
235,180,-20.1502,-0,1.23419
0,1.25509,2.13798e-13,-0.519643,-120.49
31.4836,41819,1941.17,1941.17,180
-21.4066,-2.78039e+06,-4.72204e+06,3.3337e+06,354485
235.5,180,-20.4105,-1.20742e-06,1.09598
5.22293e-10,1.11943,1.02038e-11,-0.554944,-120.49
31.4755,41463.6,1942.71,1942.71,180
-21.5312,-2.78047e+06,-4.72219e+06,3.33275e+06,355383
236,180,-20.6889,-0,0.938261
1.18861e-09,0.965494,2.00285e-11,-0.592156,-120.49
31.4674,41106,1944.25,1944.25,180
-21.6557,-2.78056e+06,-4.72233e+06,3.33179e+06,356280
236.5,180,-20.9865,-0,0.758981
2.13126e-09,0.79232,2.94716e-11,-0.631402,-120.49
31.4593,40746.1,1945.78,1945.78,180
-21.78,-2.78064e+06,-4.72247e+06,3.33083e+06,357178
237,180,-21.3041,-1.20742e-06,0.554159
3.64955e-09,0.598879,3.81462e-11,-0.672816,-120.49
31.4512,40384,1947.31,1947.31,180
-21.9042,-2.78072e+06,-4.72261e+06,3.32987e+06,358075
237.5,180,-21.643,-8.53774e-07,0.310063
6.76822e-09,0.38408,4.53705e-11,-0.71654,-120.49
31.4431,40019.7,1948.84,1948.84,180
-22.0284,-2.7808e+06,-4.72275e+06,3.32891e+06,358973
238,180,-22.0044,-0,0
1.94274e-08,0.146805,4.97778e-11,-0.76273,-120.49
31.435,39653.1,1950.36,1950.36,180
-22.1525,-2.78088e+06,-4.72289e+06,3.32795e+06,359870
238.5,180,-22.3853,-0,0
180,-0.110083,2.83484e-11,-0.769388,-120.49
31.4269,39284.2,1951.88,1951.88,180
-22.2764,-2.78096e+06,-4.72302e+06,3.32699e+06,360768
239,-180,-22.7494,-8.53774e-07,0.268594
-180,-0.350344,-2.39188e-11,-0.71776,-120.49
31.4188,38913.2,1953.39,1953.39,180
-22.4003,-2.78104e+06,-4.72316e+06,3.32602e+06,361665
239.5,-180,-23.0869,-0,0.517563
-180,-0.564024,-7.47205e-11,-0.663131,-120.49
31.4107,38539.8,1954.89,1954.89,180
-22.5241,-2.78112e+06,-4.72329e+06,3.32506e+06,362562
240,-180,-23.3963,-0,0.715595
-180,-0.749625,-1.21818e-10,-0.605295,-120.49
31.4026,38164.3,1956.38,1956.38,180
-22.6479,-2.7812e+06,-4.72342e+06,3.32409e+06,363459
240.5,-180,-23.676,-0,0.877786
-180,-0.905501,-1.64066e-10,-0.54403,-120.49
31.3945,37786.5,1957.86,1957.86,180
-22.7718,-2.78127e+06,-4.72354e+06,3.32312e+06,364357
241,-180,-23.9242,-0,1.00585
-180,-1.02989,-2.00581e-10,-0.479095,-120.49
31.3864,37406.5,1959.33,1959.33,180
-22.8955,-2.78134e+06,-4.72367e+06,3.32215e+06,365254
241.5,-180,-24.1389,-0,1.09911
-180,-1.12091,-2.30544e-10,-0.410231,-120.49
31.3783,37024.2,1960.78,1960.78,180
-23.0193,-2.78142e+06,-4.72379e+06,3.32119e+06,366151
242,-180,-24.3183,-0,1.15606
-180,-1.17655,-2.53174e-10,-0.337158,-120.49
31.3702,36639.7,1962.22,1962.22,180
-23.1429,-2.78149e+06,-4.72392e+06,3.32021e+06,367048
242.5,-180,-24.4599,-8.53774e-07,1.17475
-180,-1.19465,-2.67676e-10,-0.259574,-120.49
31.3621,36253,1963.64,1963.64,180
-23.2665,-2.78156e+06,-4.72404e+06,3.31924e+06,367944
243,-180,-24.5616,-0,1.15295
-180,-1.17291,-2.73191e-10,-0.177151,-120.49
31.3541,35864.1,1965.04,1965.04,180
-23.39,-2.78163e+06,-4.72415e+06,3.31827e+06,368841
243.5,-180,-24.6209,-0,1.0881
-180,-1.10888,-2.68793e-10,-0.0895364,-120.49
31.346,35472.9,1966.41,1966.41,180
-23.5132,-2.7817e+06,-4.72427e+06,3.3173e+06,369737
244,-180,-24.635,-8.53774e-07,0.977254
-180,-0.999902,-2.53437e-10,0.00365238,-120.49
31.3379,35079.5,1967.77,1967.77,180
-23.6363,-2.78176e+06,-4.72439e+06,3.31632e+06,370634
244.5,-180,-24.601,-0,0.816769
-180,-0.843176,-2.25888e-10,0.10283,-120.49
31.3298,34684,1969.1,1969.1,180
-23.7591,-2.78183e+06,-4.7245e+06,3.31535e+06,371530
245,-180,-24.5159,-0,0.601074
-180,-0.635683,-1.84634e-10,0.208443,-120.49
31.3217,34286.2,1970.4,1970.4,180
-23.8815,-2.7819e+06,-4.72461e+06,3.31437e+06,372426
245.5,-180,-24.3764,-1.20742e-06,0.313622
-180,-0.374209,-1.275e-10,0.32098,-120.49
31.3136,33886.3,1971.66,1971.66,180
-24.0034,-2.78196e+06,-4.72472e+06,3.31339e+06,373321
246,-180,-24.1787,-0,0
-180,-0.0553917,-4.97627e-11,0.440967,-120.49
31.3056,33484.1,1972.9,1972.9,180
-24.1245,-2.78202e+06,-4.72482e+06,3.31241e+06,374217
246.5,180,-23.9636,-0,0.199208
1.86379e-08,0.280586,9.12729e-11,0.351561,-120.49
31.2975,33079.9,1974.09,1974.09,180
-24.2454,-2.78209e+06,-4.72493e+06,3.31144e+06,375112
247,180,-23.8128,-1.20742e-06,0.516229
2.31248e-08,0.551365,2.22531e-10,0.214913,-120.49
31.2894,32673.5,1975.24,1975.24,180
-24.3654,-2.78215e+06,-4.72503e+06,3.31046e+06,376007
247.5,180,-23.7327,-0,0.726584
2.48219e-08,0.750841,3.25274e-10,0.0689511,-120.49
31.2813,32265,1976.35,1976.35,180
-24.4847,-2.78221e+06,-4.72514e+06,3.30947e+06,376902
248,180,-23.7279,-8.53774e-07,0.854599
2.5899e-08,0.874318,3.95199e-10,-0.0869141,-120.49
31.2733,31854.4,1977.4,1977.4,180
-24.6034,-2.78227e+06,-4.72524e+06,3.30849e+06,377796
248.5,180,-23.8035,-0,0.899149
2.6785e-08,0.916902,4.28624e-10,-0.253064,-120.49
31.2652,31441.7,1978.4,1978.4,180
-24.7216,-2.78232e+06,-4.72533e+06,3.30751e+06,378690
249,180,-23.9649,-0,0.855957
2.76751e-08,0.873448,4.2188e-10,-0.430226,-120.49
31.2571,31027,1979.34,1979.34,180
-24.8396,-2.78238e+06,-4.72543e+06,3.30653e+06,379584
249.5,180,-24.2178,-0,0.719192
2.87817e-08,0.738477,3.70955e-10,-0.619201,-120.49
31.2491,30610.3,1980.22,1980.22,180
-24.9574,-2.78244e+06,-4.72552e+06,3.30554e+06,380477
250,180,-24.5682,-1.20742e-06,0.479984
3.06846e-08,0.506157,2.71068e-10,-0.820851,-120.49
31.241,30191.5,1981.03,1981.03,180
-25.0755,-2.78249e+06,-4.72562e+06,3.30456e+06,381370
250.5,180,-25.0227,-1.20742e-06,0.075336
3.8739e-08,0.170326,1.15162e-10,-1.0361,-120.49
31.233,29770.7,1981.77,1981.77,180
-25.1942,-2.78254e+06,-4.72571e+06,3.30357e+06,382263
251,-180,-25.5501,-1.47878e-06,0.189409
-180,-0.237647,-1.35757e-10,-0.993363,-120.49
31.2249,29347.8,1982.43,1982.43,180
-25.3137,-2.7826e+06,-4.7258e+06,3.30259e+06,383155
251.5,-180,-25.9793,-8.53774e-07,0.530023
-180,-0.546377,-3.64967e-10,-0.747821,-120.49
31.2169,28923,1983.01,1983.01,180
-25.4341,-2.78265e+06,-4.72588e+06,3.3016e+06,384046
252,-180,-26.2816,-8.53774e-07,0.717464
-180,-0.727417,-5.09209e-10,-0.485435,-120.49
31.2089,28496.2,1983.49,1983.49,180
-25.5554,-2.7827e+06,-4.72597e+06,3.30062e+06,384937
252.5,-180,-26.4484,-0,0.765329
-180,-0.772434,-5.58165e-10,-0.204952,-120.49
31.2008,28067.4,1983.87,1983.87,180
-25.6772,-2.78275e+06,-4.72605e+06,3.29963e+06,385827
253,-180,-26.4702,-8.53774e-07,0.667143
-180,-0.672536,-5.02227e-10,0.0949765,-120.49
31.1928,27636.6,1984.15,1984.15,180
-25.7989,-2.78279e+06,-4.72613e+06,3.29864e+06,386717
253.5,-180,-26.337,-8.53774e-07,0.414359
-180,-0.418274,-3.3062e-10,0.415804,-120.49
31.1848,27203.9,1984.3,1984.3,180
-25.9199,-2.78284e+06,-4.72621e+06,3.29765e+06,387606
254,-180,-26.0379,-0,0.031914
-3.62531e-06,0.000401827,-2.54251e-11,0.755545,-120.49
31.1768,26769.2,1984.34,1984.34,180
-26.0395,-2.78289e+06,-4.72629e+06,3.29667e+06,388494
254.5,180,-25.7411,-8.53774e-07,0.42152
6.06193e-08,0.414591,4.38636e-10,0.388107,-120.49
31.1688,26332.8,1984.23,1984.23,180
-26.1569,-2.78293e+06,-4.72637e+06,3.29568e+06,389381
255,180,-25.6343,-0,0.645506
6.34239e-08,0.636973,7.05085e-10,-0.00528641,-120.49
31.1608,25894.5,1983.98,1983.98,180
-26.2725,-2.78297e+06,-4.72644e+06,3.29469e+06,390267
255.5,180,-25.731,-0,0.66737
6.52184e-08,0.65493,7.45472e-10,-0.426577,-120.49
31.1528,25454.6,1983.56,1983.56,180
-26.3871,-2.78302e+06,-4.72651e+06,3.2937e+06,391152
256,180,-26.0456,-1.20742e-06,0.47902
6.77021e-08,0.45512,5.37774e-10,-0.877852,-120.49
31.1448,25013,1982.98,1982.98,180
-26.5019,-2.78306e+06,-4.72658e+06,3.29271e+06,392036
256.5,180,-26.5936,-1.47878e-06,0.17081
1.29349e-07,0.0232468,5.24812e-11,-1.36136,-120.49
31.1369,24569.7,1982.21,1982.21,180
-26.618,-2.7831e+06,-4.72665e+06,3.29172e+06,392919
257,-180,-27.1627,-0,0.465598
-180,-0.425629,-5.84594e-10,-0.888318,-120.49
31.1289,24124.9,1981.23,1981.23,180
-26.7383,-2.78314e+06,-4.72672e+06,3.29074e+06,393801
257.5,-180,-27.4644,-0,0.639657
-180,-0.604995,-8.61523e-10,-0.332942,-120.49
31.121,23678.3,1980.04,1980.04,180
-26.8607,-2.78318e+06,-4.72678e+06,3.28975e+06,394681
258,-180,-27.4788,-0,0.545472
-180,-0.49638,-7.28256e-10,0.262447,-120.49
31.113,23230.2,1978.62,1978.62,180
-26.9837,-2.78321e+06,-4.72684e+06,3.28876e+06,395560
258.5,-180,-27.1852,-1.20742e-06,0.257442
-180,-0.0810205,-1.42257e-10,0.900832,-120.49
31.1051,22780.6,1976.95,1976.95,180
-27.1053,-2.78325e+06,-4.7269e+06,3.28778e+06,396438
259,180,-26.8099,-0,0.486945
9.23605e-08,0.409783,6.60556e-10,0.395551,-120.49
31.0972,22329.5,1975.01,1975.01,180
